1	00134f48-fdc1-48d9-b2fc-725d8967e14e	Situations	600x341 jpeg	Hva bør du være spesielt oppmerksom på når du kjører på en smal vei med tett vegetasjon som denne?
173	3ea8084c-0057-490a-b021-9272dde0ac3a	Situations	800x600 jpeg	I situasjonen på bildet kjører du bak en annen bil på en vei langs et vann. Hva er viktigst for effe
174	3eddb29c-f36e-4f23-8388-f060b9286381	Safety	600x400 jpeg	En fører har ikke drukket alkohol, men har sovet svært dårlig de siste to nettene og føler seg utmat
175	3f565b86-a4fe-46e7-8a46-7d7cf188bc10	Traffic Signs	800x600 jpeg	Hva betyr skiltet du ser på høyre side i dette bildet?
176	40081ef4-31bf-4951-bbf6-3c267178d72d	Safety	800x619 jpeg	Hvorfor er unge førere overrepresentert i alvorlige trafikkulykker?
177	402bb92d-b7fa-4c9d-8912-dbb3f38c77fc	Right of Way	600x400 jpeg	Hva skal du gjøre når du nærmer deg et gangfelt?
178	4032425a-1354-4ac3-bfac-c8084aa34f77	Traffic Signs	900x662 jpeg	Hva betyr det når lyskrysset viser gult lys alene?
179	407eaf54-9717-469a-8609-af12560fec42	Traffic Signs	483x496 jpeg	Hva betyr dette parkeringsskiltet med tidsangivelsene 08-17, (08-15) og 18-20?
180	409aeed2-497f-476b-b64f-d6eca8843f54	Road Rules	600x450 jpeg	Hva indikerer de hvite kantlinjene på hver side av veien?
181	40c20dbd-063e-4877-83d7-06f6a72e93fc	Driving Conditions	600x349 jpeg	Hva bør du være spesielt oppmerksom på når du kjører i denne situasjonen med regn og redusert sikt?
182	41106d57-bcf3-4c25-8934-f09e052f1b20	Traffic Rules	600x387 jpeg	Du kjører i en bygate som vist på bildet. Hva er fartsgrensen hvis ingen skilt er satt opp?
183	411b93cb-3e44-49ac-b51a-2857a13c8a11	Road Rules	600x450 jpeg	Hva er riktig ved kjøring på vei med mange myke trafikanter?
184	412b872c-1067-4f11-944d-240f69b58b82	Road Rules	900x616 jpeg	Du kjører bak den sølvfargede bilen. Hva indikerer den hvite pilen på veibanen?
185	4185102e-868b-4dce-abd0-630e784b460b	Traffic Signs	800x583 jpeg	Hva betyr skiltet som vises på bildet med en rød og en svart pil?
186	4190091a-32a0-446b-bc50-6dc25a5b4637	Speed Limits	600x400 jpeg	Hva er fartsgrensen i tettbygd strøk når ingenting annet er skiltet?
187	4222134f-2c9c-4fa6-9414-db58fbf23630	Safety	600x370 jpeg	Hvem har ansvaret for at en 12 år gammel passasjer bruker bilbelte under kjøring?
188	429846ea-92af-42ab-923c-aa18c32fe040	Driving Conditions	800x600 jpeg	Hva er hovedformålet med økonomisk kjøring?
189	43164ed7-f19f-4db9-b6e0-7a7ed8031e02	Traffic Signs	600x600 jpeg	Hva er riktig å anta etter dette skiltet?
190	432662e4-5b81-47cb-890b-cd3f6e5b73a2	Safety	656x370 jpeg	Hvem har ansvaret for at passasjerer over 15 år bruker bilbelte?
191	440f6aeb-5723-4b39-ae16-b236f44aa679	Road Rules	800x600 jpeg	Du kjører bak et utrykningskjøretøy med blålys som vist på bildet. Hvordan skal du forholde deg?
192	44455372-aba2-4c5e-a718-8dca1dcf163d	Traffic Signs	900x600 jpeg	Hva betyr det gule skiltet med teksten 'Bussterminalen' og pil rett frem?
193	44f2239c-364f-4997-8bff-950d9864f02e	Traffic Signs	600x376 jpeg	Hvilket utstyr kan du forvente å finne ved dette skiltet i tunnelen?
194	45f54982-234a-4e12-a3f7-dd26df385cb3	Right of Way	260x194 jpeg	I krysset på bildet dirigerer politibetjenten trafikken. Den røde bilen og den grønne bilen vil begg
195	45fbeaac-c49f-4455-9b5a-6bc42c53a60b	Situations	800x662 jpeg	Hva menes med 'arbeidsrom' i trafikken, og hvordan kan du påvirke det gjennom plassering?
196	46b2da15-2e6e-42a2-9651-a6172ec7358b	Situations	800x535 jpeg	Du ser at det kommer en rød bil på broen fra venstre. Den blå kranbilen og den hvite lastebilen står
197	474d1989-a29d-41c4-a756-c9afa86d3790	Traffic Signs	600x387 jpeg	Hva betyr skiltet du ser på venstre side av veien?
198	48b69ca0-7436-4a69-9a80-04d03c11bfe5	Right of Way	800x599 jpeg	Hvorfor er vikepliktreglene viktige for trafikkavviklingen?
199	48dffcbd-98fd-4486-a9a2-271be33751b2	Traffic Signs	600x450 jpeg	Hva slags mål viser dette gule skiltet veien til?
200	49012a94-5ed4-40a5-a44c-be3f775705aa	Right of Way	800x600 jpeg	Du kjører på en forkjørsvei og skal svinge til høyre i krysset. Er det nødvendig å blinke?
201	49e518d9-a926-465d-bbc7-cc3abddbf365	Speed Limits	600x600 jpeg	Hva er maksimal fartsgrense i tettbygd strøk?
202	4a386d86-91b4-48d2-8298-bac4b34819df	Traffic Signs	600x600 jpeg	Hvor langt på hver side av taxiskiltet gjelder forbudet vanligvis?
203	4af75e8e-d8ee-499a-ad21-4f8cabd34ea8	Traffic Signs	900x683 jpeg	Hva betyr vikeplikt-skiltet (rød trekant med spissen ned) som den røde bilen nærmer seg?
204	4b82f550-b2ee-4045-a04a-1299f1c11469	Road Rules	800x535 jpeg	Hva kalles den delen av vegen som ligger utenfor kantlinjen?
205	4c696657-2d39-4ce6-ae33-21860993814e	Traffic Signs	172x173 jpeg	Hva er forskjellen mellom et påbudsskilt og et forbudsskilt når det gjelder førerens handlingsrom?
206	4d2b23ed-4afa-4ce3-8441-30d20eb50b31	Right of Way	600x450 jpeg	Hvem har vikeplikt når du kjører ut av en parkeringsplass?
207	4d51a662-6fe9-49c9-9c5d-311d8d99638a	Road Rules	800x599 jpeg	Hva er forskjellen mellom gul og hvit midtlinje på norske veier?
208	4d56c9ce-4524-42df-ae59-62610d0e2341	Road Rules	900x592 jpeg	Du ser et rødt sykkelfelt i veibanen. Hva gjelder for deg som bilfører?
209	4d5f6449-dbe0-467f-aab9-6105dcd5e4ec	Road Rules	800x599 jpeg	Du kjører på veien vist på bildet. Hva forteller den gule midtlinjen deg om kjøring på denne strekni
210	4e227936-89d2-414a-8341-52e8ef0e2ed2	Safety	800x365 jpeg	Hva menes med begrepet 'Golden Hour' i forbindelse med trafikkulykker?
211	4ef56a35-9f8c-4d86-948a-02c74052193d	Road Rules	600x337 jpeg	Hva betyr et grønt lyssignal i et lysregulert kryss?
212	4f2bf941-3114-4730-a9ea-e97081b1e5fb	Traffic Signs	600x600 jpeg	Hva betyr det trekantede skiltet med spissen ned som vises i krysset?
213	4f366322-1744-4b83-9efd-bf2d77ae5354	Road Rules	600x400 jpeg	Hvor skal en syklist normalt sykle på veien?
214	4f54db52-b241-4c80-a229-4a3b80b3a16d	Traffic Signs	463x281 jpeg	Hvilken bil står parkert i strid med skiltet 'Parkering forbudt'?
215	5011da7c-4202-43c3-90b4-874e8c489954	Right of Way	800x600 jpeg	Du ser et gult firkantskilt med hvit kant (vikepliktskilt) og et skilt som viser Y-kryss. Hva betyr 
216	50508947-545d-4d0a-b298-9d7fe080884b	Traffic Signs	600x378 jpeg	Hva betyr det blå skiltet med teksten 'Lærdalstunnelen 24,5 km' før tunnelinnkjøringen?
217	506f7ea0-e6fe-4f49-9481-e2606e54df9b	Road Rules	800x599 jpeg	På bildet ser du en motorveilignende vei med akselerasjonsfelt. Når har du vikeplikt når du kjører f
218	516cad78-ab7a-4187-94eb-89ed187ef608	Safety	800x535 jpeg	Ved 70 km/t er reaksjonslengden ca. 19,4 meter. Hva skjer med den totale stopplengden hvis du er uop
219	518f6576-7080-4a13-8aa5-cb8deace2268	Road Conditions	550x321 jpeg	Du skal bruke din private bil til øvingskjøring med en 17-åring. Hvilke krav stilles til bilen?
220	51bb3e5d-7431-43ec-b504-801f15a6b11d	Road Rules	800x535 jpeg	På en bred vei uten oppmerking - kan det likevel være flere kjørefelt?
221	522bcf7a-c886-4558-a6fb-46433df45c6b	Driving Conditions	600x400 jpeg	Hva betyr de oransje- og gulstripete stolpene som står langs veikanten på bildet?
222	5282ca8e-3087-422a-83f8-20b08711db3e	Traffic Signs	900x555 jpeg	Hva betyr dette trafikkskilt som er synlig på høyre side av veien?
223	52d4fb4b-72f5-4698-9b5e-2aeea59f6b81	Situations	800x599 jpeg	Du kjører inn i en liten bygd og ser et forbudsskilt mot vending. Hva må du gjøre hvis du har kjørt 
224	53215628-a493-4829-ba95-3fb8e8e62481	Traffic Signs	600x401 jpeg	Hva betyr det runde, røde skiltet med hvit horisontal strek som du ser på begge sider av veien foran
225	53927987-4bd2-4155-862e-2096d6cb0ede	Safety	800x746 jpeg	En ung sjåfør drømmer om å kjøre som en erfaren voksen. Hva er den viktigste forskjellen mellom en u
226	53a1dd81-dced-4e78-8ac8-8f9485db77e1	Road Rules	800x535 jpeg	Du kjører den blå lastebilen og skal svinge til venstre i dette krysset. Hva må du være spesielt opp
227	5417ad32-6a64-4628-af88-9a7bdc9973dd	Speed Limits	800x600 jpeg	Du kjører på en sving som denne med fjellvegg på høyre side. Hvorfor er det spesielt viktig å holde 
228	5449882d-5bdf-46cf-93e9-02cd0335d4a1	Safety	504x350 jpeg	Bildet viser hvordan man legger en bevisstløs person i stabilt sideleie. Hvorfor er denne posisjonen
229	5543fccc-ca2e-4cce-b59a-942bb9c99d3b	Driving Conditions	800x600 jpeg	Du kjører på en vinterdag som vist på bildet. Veien er dekket av snø og det er en sving foran deg. H
230	55599399-6c1a-4557-84c5-f13bbdd37bf4	Road Rules	600x400 jpeg	En person med gyldig førerkort fra et land utenfor EØS ønsker å kjøre i Norge. Hva kreves i tillegg 
231	556d96c1-f8d0-4868-b064-edcc950cf13f	Safety	800x599 jpeg	Hvorfor er det viktig å holde god avstand til utrykningskjøretøy som brannbiler?
232	559371c2-e1c1-4c1b-9b54-2a2858f25019	Road Rules	600x455 jpeg	Hva er riktig når du blir forbikjørt?
233	55fa77fa-9796-4121-9d49-68c9650819cf	Traffic Rules	600x480 jpeg	Hva betyr fartsgrense 80?
234	56b78da9-3426-45af-bbf3-695b3a4085a6	Road Rules	567x351 jpeg	En person med gyldig førerkort oppdager at synet hans har blitt betydelig svekket. Hva er han ifølge
235	56fe268d-a04e-4777-b72f-755d77c9df63	Road Rules	1080x720 jpeg	Du har vedtatt et forenklet forelegg for en trafikkforseelse, men mener i ettertid at du var uskyldi
236	575f4449-ed83-48ed-b8a0-b2848f1d24a3	Traffic Signs	800x600 jpeg	Hva betyr dette skiltet med to piler som viser forskjellige retninger?
237	58191e7b-ce55-4fe1-8d91-8b09e721a32b	Road Rules	1080x719 jpeg	Du blir stoppet av politiet og får utskrevet et forenklet forelegg på stedet. Hva skjer hvis du ikke
238	588a73fd-15f9-4656-a9c1-7774187b1858	Safety	478x716 jpeg	Du er involvert i en trafikkuhell hvor en person er skadet. Hva er du pliktig til å gjøre i henhold 
239	58b9b00b-7efd-493f-b9b5-e638052bd78a	Road Rules	571x354 jpeg	Hva betyr den kryssende veioppmerkingen med rødbrun farge og hvite striper som vist på bildet?
240	58bdf13b-e10b-42fb-b229-c69b572ec893	Road Rules	800x535 jpeg	Hvordan blir et sykkelfelt etablert som gyldig?
241	58fb7795-6aad-4af5-9f69-ffc72474ad2b	Traffic Signs	800x600 jpeg	Du kjører i ukjent område og ser et skilt du ikke rekker å lese teksten på. Hvordan kan skiltets for
242	591cf82c-9744-4387-826c-cd30c0ab0882	Traffic Signs	800x600 jpeg	Hvorfor har trafikkskilt ulik form og farge?
243	59c48661-a332-40e2-abd4-2fc78d0a66e7	Road Rules	800x600 jpeg	Når du ser et skilt som viser at veien deler seg, hva bør du gjøre for å kjøre effektivt og sikkert?
244	5a1d8b4f-9861-4e88-9f3c-037003145fe4	Road Rules	600x387 jpeg	Hva er riktig ved stans på motorvei?
245	5a320746-fdd4-4ea9-9f3b-1fcdc1af4f84	Traffic Rules	600x400 jpeg	Bilen kjører i et boligområde og skal svinge til høyre. Hvilken fartsgrense gjelder normalt i tettby
246	5b32e197-bdce-4000-9cc4-3322e2897756	Road Conditions	497x304 jpeg	Hvor lenge kan et registreringspliktig kjøretøy uten lovlige kjennemerker stå parkert på en vei som 
247	5b4e8944-cc31-4514-aad8-92b4234fce66	Traffic Rules	600x400 jpeg	Hva er konsekvensen av å bli tatt for å bruke håndholdt mobil under kjøring?
248	5be687e6-e5cf-4730-a356-d0ab6c7f2b62	Traffic Rules	600x318 jpeg	Er det tillatt å stoppe i en busslomme?
249	5be72246-3f9e-4b0a-809d-ad46aa616a57	Road Rules	640x480 jpeg	Du kjører på denne veien og ser oppmerkningen på bakken. Hva betyr de doble hvite linjene (sperrelin
250	5db26270-de67-45e3-9c3d-5096ffc43f7b	Road Rules	800x599 jpeg	Hva er forskjellen mellom en varsellinje og en kjørefeltlinje?
251	5dc1f503-73d6-45db-a8b0-9a1bf62272bf	Driving Conditions	640x480 jpeg	Hvorfor er det vanskeligere å bedømme avstander når du kjører i mørket?
252	5e31477f-d983-4f63-bb09-c252f610d055	Situations	600x337 jpeg	Hva må du være spesielt oppmerksom på når du kjører ut fra en parkeringsplass som bil A?
253	5e7684d4-1888-4320-87d4-475601841f47	Traffic Signs	284x254 jpeg	Du nærmer deg dette skiltet. Hva betyr det, og hvordan påvirker det vikeplikten?
254	5f0dc9e5-0c44-42e7-b44c-0901a7ab6944	Driving Conditions	600x400 jpeg	Hva er riktig ved kjøring bak en traktor på smal vei?
255	5f212784-b26b-4f82-9853-606698a54863	Speed Limits	600x400 jpeg	Hva er fartsgrensen på en slik landevei i Norge når det ikke er skiltet noe annet?
256	5f574064-d87f-4860-b196-858c98e469e0	Traffic Signs	900x581 jpeg	Hva betyr de gule skiltene med svarte piler på høyre side av veien?
257	5f6536f0-8a62-4d11-837c-cd05551c6ccd	Road Conditions	418x272 jpeg	Hva er forskjellen mellom førerkortklasse D1 og D?
258	5f7eda71-d38d-483c-86b6-4c75d47ec71a	Traffic Rules	600x450 jpeg	Hvilken situasjon tillater likevel å stoppe der 'Stans forbudt' er skiltet?
259	6082b68f-6a4b-4caa-8c62-df5fa487a6f7	Road Rules	800x454 jpeg	Du kjører på en vei i et boligområde som vist på bildet. Hvordan bør du plassere bilen når du nærmer
260	613248a4-038d-4ecd-b70c-402f6aa4d9a5	Speed Limits	600x437 jpeg	Du kjører i 70 km/t og ligger 35 meter bak bilen foran. Er dette sikker avstand?
261	617843b9-cb2c-41a1-9469-2326aea63f69	Traffic Signs	250x250 png	Hva indikerer et blått skilt med hvit P?
262	61c44b5f-6309-47d8-8f7e-241c069d212b	Situations	600x450 jpeg	Hva kjennetegner en trygg kjørestil i snø?
263	63278514-4770-4cdd-9f1a-fbe4dbb892d2	Traffic Signs	900x583 jpeg	Hva betyr skiltet som viser 'E 18 Kristiansand' med blå bakgrunn?
264	63669d7a-7298-4a9e-9f9b-fa7a6d9ed766	Road Rules	800x599 jpeg	Du kjører på en vei med gul sperrelinje. Når er det tillatt å krysse denne linjen?
265	636a8f9b-a629-4945-a7e9-792d996f3af5	Right of Way	600x400 jpeg	Hva gjør du ved utrykningskjøretøy med blålys?
266	63a3a3b8-c465-45ca-bd4e-5e636d6b7ac9	Driving Conditions	900x686 jpeg	Du ser dette skiltet. Hvordan bør du tilpasse kjøringen?
267	63e06e3c-85fd-41bf-bcad-67e70984fbb6	Road Rules	468x312 jpeg	Hva er hovedformålet med vegoppmerking i trafikken?
268	63f828c2-cc63-4f09-b7ca-da29a5274ade	Road Rules	600x400 jpeg	Hva må du gjøre når du nærmer deg et fotgjengerfelt?
269	6428927c-160a-4a4d-ad0c-100d79398223	Traffic Rules	600x435 jpeg	Kan en privatperson stoppe kort ved et taxiskilt for å slippe av en passasjer?
270	6430dc67-d9fa-40dc-b4c9-5e8b9541327a	Safety	800x535 jpeg	Du kjører i 90 km/t. Ifølge formelen for reaksjonslengde (fart delt på 3,6) blir reaksjonslengden 25
271	643e7cbb-2829-456f-a082-40abe8a21b60	Road Rules	800x600 jpeg	Du kjører på en vei med varsellinje (hvit stiplet linje med lange streker). Hva forteller dette deg 
272	64959bfd-5f20-421a-a8b7-53d05ed2e73d	Road Conditions	600x558 jpeg	En bilentusiast ønsker å skifte bremseklosser på sin egen personbil hjemme i garasjen. Hva sier love
273	65a80bcf-1be6-41c2-a393-601de6f4a08c	Traffic Signs	450x600 jpeg	Hva betyr denne skiltkombinasjonen?
274	65c7885e-b43c-4c47-8ba9-a796b86b365e	Situations	800x600 jpeg	Du ankommer et område der passasjerer går av en turistbuss. Hva bør du være spesielt oppmerksom på?
275	65c88a70-e85a-4701-ac3c-2f252282630b	Situations	600x600 jpeg	Hva er tegn på dårlige støtdempere?
276	6625e1a0-d25b-40e4-a8dc-cd617ab7d22b	Traffic Rules	600x600 jpeg	Hva er forskjellen mellom 'stans' og 'parkering' ved et taxiskilt?
277	6667e525-addc-43f7-bc6a-d9c08985c40f	Traffic Signs	600x415 jpeg	Du nærmer deg et kryss med disse skiltene. Hva er korrekt?
278	6688b650-c773-4bf5-9e62-e0e931bbada9	Road Rules	800x599 jpeg	Du nærmer deg rundkjøringen på bildet. Hva betyr vikepliktskiltene du ser foran deg?
279	67d95dda-fca1-439b-88e5-2c36e8cd0314	Traffic Signs	590x426 jpeg	Trafikklyset skifter fra gult til...
280	68374e66-b7c3-43ee-ae62-dff6a4a5d284	Traffic Signs	463x296 jpeg	Skiltet ved bil A viser 'Parkering forbudt'. Hvilken av bilene står lovlig parkert?
281	688155a5-093d-49ce-97ba-797da90a4ecf	Safety	600x378 jpeg	Hva bør du gjøre før du kjører inn i en lang tunnel som denne?
282	68bd1793-5911-4ad0-893c-a3e55ac6d267	Safety	600x389 jpeg	Hva skal kontrolleres i beholderen som symbolet peker på?
283	69b10446-32ff-431d-9ac8-5e937929462a	Road Rules	900x651 jpeg	Du kjører bil og nærmer deg denne trikkeholdeplassen. En trikk har stoppet og passasjerer går av. Hv
284	69b2b9e8-bae5-45bc-ac53-dba66314b1f4	Situations	260x298 jpeg	Bildet viser fire like store figurer i et perspektivbilde. Hvilken figur oppfattes som høyest?
285	69c519fc-59c3-4e5e-8c31-fdd599b6c395	Driving Conditions	800x600 jpeg	Bildet viser en snødekt vei med begrenset sikt. Hvordan bør du tilpasse farten i slike forhold?
286	69f839c1-06ba-446e-ac45-0937358ccae6	Road Rules	600x600 jpeg	Du kommer til en vei med skilt 302 'Innkjøring forbudt'. Hvilke kjøretøy har lov til å kjøre inn?
287	6a1ebb89-27cc-4e7e-b74d-de5ec9d1746a	Road Rules	600x400 jpeg	Hva innebærer begrepet 'pliktmessig avhold' for en fører av kjøretøy?
288	6a78f1e1-200c-4bd9-8348-cc77be2a9faf	Situations	600x400 jpeg	Hva må du ha med i bilen i Norge (anbefalt)?
289	6aec10ad-4dbe-4901-9c1a-b518d9cfe859	Right of Way	600x455 jpeg	Den hvite bilen skal til venstre i krysset, de andre skal rett frem. Hva er riktig?
290	6bcb453a-e509-43ef-89ac-858f134600c8	Safety	800x535 jpeg	Du kjører i 100 km/t. Ifølge formelen for reaksjonslengde (fart delt på 3,6), hvor langt kjører bile
291	6beab9a8-a817-42d6-a4e6-a56fadc684bf	Safety	800x365 jpeg	Hvorfor er det viktig at førstehjelpere på ulykkesstedet vet hvem som frigjør fastklemte personer og
292	6c140067-2b88-43d7-b682-fd89e552cf7c	Situations	388x900 jpeg	Du kjører på en smal vei og møter en lastebil. Det er en møteplass på høyre side. Hvordan bør du kjø
293	6c27c091-d2cb-4a71-a2d2-861a5b010b56	Situations	900x616 jpeg	Du nærmer deg dette krysset og ønsker å fortsette rett frem. Hva må du være spesielt oppmerksom på?
294	6c3882af-0f95-443c-92b3-0cfdfc6740a6	Traffic Rules	600x461 jpeg	På bildet ser du fire biler ved et gangfelt. Hvilken bil har lov til å parkere der den står?
295	6c50dbbf-6f84-4553-92db-5978ad311060	Traffic Signs	900x559 jpeg	Hva advarer dette skiltet om?
296	6c6a19ed-6d77-4f29-bff2-b7fcb7cdc811	Driving Conditions	600x400 jpeg	Hva er riktig ved kjøring mot lav sol?
297	6c752fd0-8866-44e2-a4a2-15d0a0fa340a	Safety	198x130 jpeg	Med de gledene førerkortet gir, følger det også ansvar. Hva er førerens hovedansvar i trafikken?
298	6d0dffbc-a143-4b29-8e37-568171d05835	Road Rules	800x600 jpeg	Du kjører på veien i bildet og ønsker å svinge til venstre. Hva må du gjøre?
299	6d326f80-78bc-4211-8860-70d1432866f5	Traffic Signs	600x342 jpeg	Du ser et skilt med rød skrå strek over blå bakgrunn på bygningen. Hva betyr dette skiltet?
300	6d582407-9dfc-42ee-a1aa-1e0384db5442	Situations	600x400 jpeg	Personen på bildet bruker armbånd og klokke. Hvordan kan smykker og klokker påvirke kjøringen?
301	6d67a7cb-b2b0-4046-a0a5-53170c3e364b	Traffic Signs	600x480 jpeg	Hva er hovedforskjellen mellom 'Stans forbudt' og 'Parkering forbudt'?
302	6dcc0a3b-8696-48ca-bc87-4a4b32b1c34d	Safety	600x480 jpeg	Hva er «defensiv kjøring»?
303	6deca24d-cc23-4c7f-995b-5bb31914f8fe	Road Rules	600x600 jpeg	Du kjører og ser dette skiltet. Hva har du lov til å gjøre her?
304	6f1759cf-a45d-4f1f-a9e9-7d976175c71c	Right of Way	245x600 jpeg	Bil C skal til venstre. Hvem har bil C vikeplikt for?
305	6f26ee24-4a02-40f3-87d1-73804f52410d	Safety	300x168 jpeg	Du kommer til en ulykke hvor en bevisstløs person sitter i bilen. Hvordan sikrer du frie luftveier n
306	6fbe7123-afe0-44fc-a512-cbc2abd1bc91	Road Rules	571x251 jpeg	En person har fått inndratt førerkortet på grunn av promillekjøring. Hvilken paragraf i vegtrafikklo
307	6fe04945-d8eb-4032-b7b6-3d63815b7670	Road Rules	600x337 jpeg	Hva skjer dersom en ledsager mister førerretten i en periode mens de veileder en som øvelseskjører?
308	7078d033-ebbe-40d7-8630-6fdd02c87ab0	Road Rules	800x475 jpeg	Du kjører lastebil i venstre felt på en motorvei med to felt i kjøreretningen, som vist på bildet. D
309	707aa22f-0f3e-48a8-884c-e8c956373ab6	Road Conditions	600x337 jpeg	Hvordan påvirker kjørehastigheten bremsestrekningens lengde når du dobler farten?
310	708f6ecb-910a-459b-8c19-623a2ae700b5	Situations	245x600 jpeg	Hvordan bør du opptre når du nærmer deg en jernbaneovergang som vist på bildet?
311	70e08640-af95-49c1-9126-554139081226	Road Conditions	600x399 jpeg	Hva er hovedformålet med at kun godkjente kjøretøyverksteder kan utføre arbeid på motorvogner?
312	71060c1d-5e26-4ad9-82dd-81ae4fab171c	Traffic Signs	600x466 jpeg	Hva betyr dette sonebaserte trafikkskiltet?
313	71526b51-86c6-4272-a144-17f27e75d249	Right of Way	600x375 jpeg	Hva er reglene for kjøring i rundkjøring?
314	71ac5a4e-9ee8-46cb-8eb9-dcb6d5f0ba1e	Right of Way	600x358 jpeg	Hvem har vikeplikt ved avkjøring fra hovedvei?
315	71d90ee9-fdaf-442e-b2ab-b9a78110fad0	Traffic Signs	450x600 jpeg	Hva betyr dette skiltet med underskilt?
316	727b7fbe-f138-4efc-afa8-c9d649cb4b8b	Speed Limits	600x338 jpeg	Hva er riktig ved buss i 50-sone?
317	72f0f462-79b7-4087-88f0-5e4e6bed6c9e	Right of Way	800x599 jpeg	Hva kan skje dersom vikepliktreglene ikke følges av trafikantene?
318	73a42e5d-7bbb-43e4-bef9-983d7c4547eb	Road Rules	600x383 jpeg	Hva er riktig plassering før høyresving i kryss uten oppmerking?
319	73c736c7-97c3-4718-9850-3ff26db298d7	Right of Way	600x600 jpeg	Hvem har vikeplikt i en rundkjøring?
320	73cb1c01-868b-4d14-913d-dad4dce44eaa	Traffic Signs	800x662 jpeg	Hva betyr skiltet som vises på bildet med en rød pil oppover og en svart pil nedover?
321	74056e93-b811-4893-b823-d3f28bfa3347	Road Conditions	600x480 jpeg	Hva er viktig ved kjøring i høy fart?
322	74204947-133b-4c6a-9721-4ecee72fe282	Traffic Signs	600x600 jpeg	Hva betyr et rundt skilt med rød kant og et tall inni?
323	747f4a50-38c3-4ae6-a608-af01a668f75a	Traffic Signs	900x570 jpeg	Hva betyr det nederste skiltet med '3 t' og lastebil-symbolet?
324	7486509b-3337-4e6c-aace-8f23f5287ba7	Safety	600x339 jpeg	Hva må du være spesielt oppmerksom på her?
325	748a146e-f0d5-42c4-96ef-ab99650aa459	Road Rules	534x401 jpeg	Du kjører forbi et skilt for automatisk trafikkontroll. Hva bør du gjøre?
326	748d24ef-52c1-4cda-95f8-de4837eb6683	Traffic Signs	600x389 jpeg	Hva betyr skiltet du ser til høyre i bildet?
327	74bada40-12e1-4e5c-b10b-858ca33dcd99	Safety	900x670 jpeg	Du kjører på denne landeveien omgitt av skog. Hvilken fare bør du være spesielt oppmerksom på?
328	754aab19-f2c5-46e1-be7d-91de18a2438c	Safety	260x298 jpeg	Hva demonstrerer dette perspektivbildet om visuell persepsjon som er relevant for bilkjøring?
329	768cfea4-7466-47d7-8e8c-1f8e9c230d86	Safety	800x535 jpeg	Ved 50 km/t er reaksjonslengden 14 m og bremselengden 12,5 m. Hvorfor er det viktig å forstå forskje
330	76b6e8c4-2253-4fe4-89a7-1c55bb9af15a	Situations	388x900 jpeg	Du nærmer deg en tunnel og ser et rødt kryss over ditt kjørefelt. Hva gjør du?
331	76ba9c2b-e77e-4e13-aa1f-2b5b965ffbbb	Traffic Rules	600x600 jpeg	Hvem har vikeplikt når du kjører ut fra en parkeringsplass?
332	7772c459-770a-47a8-b6b0-a2814ac81e84	Situations	900x662 jpeg	Du nærmer deg dette lyskrysset og ser at lyset nettopp skiftet til gult. Du kjører i 50 km/t og er c
333	779c7f64-c4c2-41ee-887a-da1ca0b57b33	Road Rules	800x600 jpeg	Du kjører på en motorvei med to kjørefelt i hver retning, som vist på bildet. Når er det tillatt å b
334	784d3b78-09a3-4286-a556-35709fb49991	Traffic Signs	800x600 jpeg	Hva betyr det når et trafikkskilt har rund form med rød kant, slik som skiltet på bildet?
335	7865f044-0b90-48b6-815c-6fbcb7c65fc6	Road Rules	565x302 jpeg	En person kjører bil med en promille på 0,8. Hva er den typiske straffen for dette?
336	7875c750-3a57-411f-885c-00cea63a9f2b	Traffic Signs	525x320 jpeg	Skiltet på bildet viser «Stans forbudt» med pil i begge retninger. Hvilken bil er parkert/stanset i 
337	7887a8bc-4513-421c-a774-5ed848504535	Right of Way	600x337 jpeg	I dette krysset blinker alle trafikklysene gult. Hvilken vikeplikt gjelder for deg (bil B) som skal 
338	78c6dff6-385f-4b9e-9640-d678c5be97a5	Road Rules	800x535 jpeg	Du skal svinge til venstre i første mulige kryss. Trafikklyset viser grønt. Hva må du være særlig op
339	7998c447-5a2a-4930-be4e-9ccf4431e5f2	Traffic Signs	172x173 jpeg	Hva betyr det blå skiltet med hvit pil som peker oppover?
340	7a046435-8d7e-4963-a58d-dd20d7b3ac84	Safety	799x600 jpeg	Du kjører på en smal vei i bratt terreng med autovern på den ene siden og fjellvegg på den andre. Hv
341	7a50ce66-3146-45b3-ba6a-28bbba5925c8	Traffic Rules	600x400 jpeg	Kan du bruke mobiltelefonen til å sende en kort tekstmelding mens du står stille i kø?
342	7a86028c-0d45-45af-b92b-805cb98acb54	Traffic Signs	900x651 jpeg	Hva indikerer dette brune skiltet med symbolene?
343	7ade6741-0694-4042-b86e-a418f9044812	Speed Limits	800x480 jpeg	Hvorfor er det viktig å forstå sammenhengen mellom plassering i veibanen og fartstilpassing?
344	7b1d967c-eb2c-4f18-8b05-8139c905221a	Traffic Signs	900x506 jpeg	Hva betyr det gule skiltet til venstre i bildet?
345	7bacb7f6-67e4-4cc1-962f-9dc9691a4963	Road Rules	800x600 jpeg	Du kjører på en smal vei som denne, med en fotgjenger foran deg. Hvordan bør du plassere bilen?
346	7bb98a1c-280f-4297-98a5-ae53b75ddb03	Situations	600x327 jpeg	Hvordan bør du forholde deg når du nærmer deg en jernbaneovergang med lyssignal?
